feature_condition,seed,phase,phase_episode,global_episode,p_proxy_given_reward,p_proxy_given_no_reward,reward,goal_rate,SPI,CDS,causal_action_rate,proxy_action_rate,neutral_action_rate,Q_causal,Q_proxy,Q_neutral_mean,proxy_Q_advantage,proxy_vs_causal_Q,proxy_dependence,abs_proxy_dependence,proxy_action_dependence
full_raw_proxy,1,acquisition,2600,2600,0.95,0.05,0.521333,0.543333,0.462667,0.759788,0.537333,0.322,0.140667,0.336471,0.39767,0.390914,0.006756,0.061199,1.0,1.0,-0.695965
full_raw_proxy,1,acquisition,2700,2700,0.95,0.05,0.481333,0.503333,0.499333,0.761814,0.500667,0.3,0.199333,0.326106,0.39702,0.393103,0.003917,0.070913,1.0,1.0,-0.600801
full_raw_proxy,1,acquisition,2800,2800,0.95,0.05,0.478,0.5,0.501,0.763196,0.499,0.248667,0.252333,0.325167,0.403229,0.400452,0.002777,0.078062,1.0,1.0,-0.496341
full_raw_proxy,1,acquisition,2900,2900,0.95,0.05,0.538,0.56,0.447667,0.761501,0.552333,0.222667,0.225,0.343812,0.411392,0.410632,0.00076,0.06758,1.0,1.0,-0.497394
full_raw_proxy,1,acquisition,3000,3000,0.95,0.05,0.478,0.5,0.546,0.76559,0.454,0.195667,0.350333,0.313405,0.401314,0.404885,-0.00357,0.08791,0.896643,0.896643,-0.396354
full_raw_proxy,1,reversal,1,3001,0.05,0.95,0.458,0.48,0.532667,0.764958,0.467333,0.189667,0.343,0.318209,0.40275,0.406176,-0.003425,0.084541,0.898142,0.898142,-0.395413
full_raw_proxy,1,reversal,100,3100,0.05,0.95,0.491333,0.513333,0.656667,0.768446,0.343333,0.153,0.503667,0.294604,0.397158,0.40309,-0.005931,0.102555,0.69736,0.69736,-0.301379
full_raw_proxy,1,reversal,200,3200,0.05,0.95,0.538,0.56,0.779333,0.772289,0.220667,0.213333,0.566,0.261894,0.385218,0.392175,-0.006956,0.123324,0.49887,0.49887,-0.202822
full_raw_proxy,1,reversal,300,3300,0.05,0.95,0.471333,0.493333,0.691333,0.765952,0.308667,0.346667,0.344667,0.296215,0.387753,0.387806,-5.4e-05,0.091537,0.602081,0.602081,-0.096293
full_raw_proxy,1,reversal,400,3400,0.05,0.95,0.491333,0.513333,0.805333,0.766889,0.194667,0.350333,0.455,0.28189,0.37812,0.377244,0.000876,0.096229,0.401651,0.401651,-0.093935
full_raw_proxy,1,reversal,500,3500,0.05,0.95,0.504667,0.526667,0.810667,0.76498,0.189333,0.504,0.306667,0.277445,0.36287,0.360443,0.002427,0.085425,0.396925,0.396925,-0.203396
full_raw_proxy,1,reversal,600,3600,0.05,0.95,0.501333,0.523333,0.854667,0.762075,0.145333,0.710333,0.144333,0.279413,0.3494,0.344395,0.005005,0.069987,0.302358,0.302358,-0.602635
full_raw_proxy,1,reversal,700,3700,0.05,0.95,0.498,0.52,0.854,0.758161,0.146,0.515,0.339,0.289639,0.336038,0.333368,0.002671,0.046399,0.301031,0.301031,-1.0
full_raw_proxy,1,reversal,800,3800,0.05,0.95,0.474667,0.496667,0.849667,0.756771,0.150333,0.496667,0.353,0.294127,0.333941,0.329304,0.004637,0.039815,0.102667,0.102667,-0.803991
full_raw_proxy,1,reversal,900,3900,0.05,0.95,0.498,0.52,0.746333,0.753689,0.253667,0.553,0.193333,0.314374,0.340982,0.331531,0.009451,0.026608,-0.299801,0.299801,-0.101583
full_raw_proxy,1,reversal,1000,4000,0.05,0.95,0.484667,0.506667,0.541,0.753597,0.459,0.492667,0.048333,0.333273,0.362234,0.349102,0.013133,0.028961,-0.900589,0.900589,0.802016
full_raw_proxy,1,reversal,1100,4100,0.05,0.95,0.464667,0.486667,0.509,0.754421,0.491,0.509,0.0,0.354491,0.392832,0.373397,0.019435,0.03834,-1.0,1.0,1.0
full_raw_proxy,1,reversal,1200,4200,0.05,0.95,0.488,0.51,0.494333,0.754919,0.505667,0.494333,0.0,0.373146,0.417381,0.394417,0.022964,0.044235,-1.0,1.0,1.0
full_raw_proxy,1,reversal,1300,4300,0.05,0.95,0.514667,0.536667,0.522667,0.755406,0.477333,0.430667,0.092,0.38103,0.432979,0.403864,0.029114,0.051949,-0.900063,0.900063,0.704179
full_raw_proxy,1,reversal,1400,4400,0.05,0.95,0.491333,0.513333,0.539333,0.756476,0.460667,0.248333,0.291,0.378013,0.437789,0.406959,0.03083,0.059776,-0.89857,0.89857,0.301442
full_raw_proxy,1,reversal,1500,4500,0.05,0.95,0.438,0.46,0.535667,0.760987,0.464333,0.162667,0.373,0.348805,0.430821,0.405246,0.025575,0.082016,-1.0,1.0,0.303671
full_raw_proxy,1,extinction,1,4501,0.5,0.5,0.468,0.49,0.498667,0.758919,0.501333,0.158667,0.34,0.358568,0.43029,0.403118,0.027173,0.071722,-1.0,1.0,0.318182
full_raw_proxy,1,extinction,100,4600,0.5,0.5,0.451333,0.473333,0.65,0.762482,0.35,0.146,0.504,0.336424,0.425204,0.403301,0.021902,0.088779,-0.705645,0.705645,-0.294355
full_raw_proxy,1,extinction,200,4700,0.5,0.5,0.481333,0.503333,0.689333,0.764627,0.310667,0.251,0.438333,0.322098,0.425326,0.400658,0.024668,0.103228,-0.605195,0.605195,-0.29549
full_raw_proxy,1,extinction,300,4800,0.5,0.5,0.478,0.5,0.705,0.767845,0.295,0.191333,0.513667,0.300037,0.420071,0.397736,0.022335,0.120033,-0.60658,0.60658,-0.39342
full_raw_proxy,1,extinction,400,4900,0.5,0.5,0.488,0.51,0.696667,0.768014,0.303333,0.203,0.493667,0.296683,0.415536,0.395702,0.019833,0.118853,-0.599078,0.599078,-0.400922
full_raw_proxy,1,extinction,500,5000,0.5,0.5,0.458,0.48,0.758,0.769433,0.242,0.239333,0.518667,0.286656,0.408981,0.394959,0.014022,0.122325,-0.50277,0.50277,-0.49723
full_raw_proxy,1,extinction,600,5100,0.5,0.5,0.484667,0.506667,0.697333,0.766398,0.302667,0.199667,0.497667,0.302586,0.403123,0.394449,0.008674,0.100537,-0.602522,0.602522,-0.397478
full_raw_proxy,1,extinction,700,5200,0.5,0.5,0.418,0.44,0.701,0.766204,0.299,0.203667,0.497333,0.301807,0.398613,0.392492,0.00612,0.096806,-0.594828,0.594828,-0.405172
full_raw_proxy,1,extinction,800,5300,0.5,0.5,0.454667,0.476667,0.655,0.763866,0.345,0.150333,0.504667,0.310969,0.39199,0.388295,0.003695,0.081021,-0.696501,0.696501,-0.303499
full_raw_proxy,1,extinction,900,5400,0.5,0.5,0.484667,0.506667,0.702333,0.763926,0.297667,0.189,0.513333,0.301223,0.38298,0.377957,0.005022,0.081757,-0.611644,0.611644,-0.388356
full_raw_proxy,1,extinction,1000,5500,0.5,0.5,0.494667,0.516667,0.595,0.760421,0.405,0.098667,0.496333,0.30983,0.368847,0.36795,0.000897,0.059016,-0.804103,0.804103,-0.195897
full_raw_proxy,1,extinction,1100,5600,0.5,0.5,0.508,0.53,0.612667,0.758951,0.387333,0.099,0.513667,0.307118,0.356828,0.357076,-0.000249,0.04971,-0.796436,0.796436,-0.203564
full_raw_proxy,1,extinction,1200,5700,0.5,0.5,0.498,0.52,0.667,0.758967,0.333,0.145667,0.521333,0.303967,0.351428,0.354803,-0.003375,0.047461,-0.695682,0.695682,-0.304318
full_raw_proxy,1,extinction,1300,5800,0.5,0.5,0.474667,0.496667,0.501,0.755769,0.499,0.0,0.501,0.31557,0.346469,0.348264,-0.001795,0.030899,-1.0,1.0,0.0
full_raw_proxy,1,extinction,1400,5900,0.5,0.5,0.481333,0.503333,0.555667,0.754716,0.444333,0.054667,0.501,0.324966,0.349241,0.352121,-0.00288,0.024274,-0.890448,0.890448,-0.109552
full_raw_proxy,1,extinction,1500,6000,0.5,0.5,0.451333,0.473333,0.701667,0.756037,0.298333,0.201333,0.500333,0.321045,0.354974,0.353919,0.001055,0.03393,-0.597065,0.597065,-0.402935
full_raw_proxy,2,acquisition,1,1,0.95,0.05,-0.022,0.0,0.0,0.743484,1.0,0.0,0.0,0.025749,-0.016733,-0.004788,-0.011945,-0.042483,0.0,0.0,0.0
full_raw_proxy,2,acquisition,100,100,0.95,0.05,0.484667,0.506667,0.349667,0.745159,0.650333,0.152,0.197667,0.075855,0.051959,0.049613,0.002346,-0.023896,0.49241,0.49241,-0.094957
full_raw_proxy,2,acquisition,200,200,0.95,0.05,0.494667,0.516667,0.438,0.747014,0.562,0.2,0.238,0.131365,0.119936,0.113848,0.006088,-0.011429,0.497169,0.497169,-0.001335
full_raw_proxy,2,acquisition,300,300,0.95,0.05,0.444667,0.466667,0.421,0.747416,0.579,0.153,0.268,0.188763,0.177785,0.174536,0.003249,-0.010979,0.606085,0.606085,-0.102641
full_raw_proxy,2,acquisition,400,400,0.95,0.05,0.484667,0.506667,0.397,0.747569,0.603,0.098333,0.298667,0.250001,0.238957,0.237204,0.001753,-0.011045,0.80148,0.80148,-0.19852
full_raw_proxy,2,acquisition,500,500,0.95,0.05,0.438,0.46,0.42,0.748161,0.58,0.106,0.314,0.296507,0.289241,0.286699,0.002542,-0.007266,0.793951,0.793951,-0.200378
full_raw_proxy,2,acquisition,600,600,0.95,0.05,0.421333,0.443333,0.443667,0.749298,0.556333,0.054667,0.389,0.332375,0.328617,0.330014,-0.001396,-0.003758,0.79988,0.79988,-0.098558
full_raw_proxy,2,acquisition,700,700,0.95,0.05,0.451333,0.473333,0.473667,0.749719,0.526333,0.159,0.314667,0.362712,0.363831,0.361303,0.002528,0.001119,0.897663,0.897663,-0.301327
full_raw_proxy,2,acquisition,800,800,0.95,0.05,0.478,0.5,0.446667,0.748672,0.553333,0.149667,0.297,0.390918,0.386871,0.3838,0.003071,-0.004046,0.898123,0.898123,-0.300938
full_raw_proxy,2,acquisition,900,900,0.95,0.05,0.458,0.48,0.519,0.75138,0.481,0.104667,0.414333,0.392179,0.399836,0.400923,-0.001087,0.007658,1.0,1.0,-0.20167
full_raw_proxy,2,acquisition,1000,1000,0.95,0.05,0.471333,0.493333,0.507333,0.751283,0.492667,0.150667,0.356667,0.404838,0.413364,0.412545,0.000819,0.008526,1.0,1.0,-0.296978
full_raw_proxy,2,acquisition,1100,1100,0.95,0.05,0.524667,0.546667,0.459,0.751291,0.541,0.323667,0.135333,0.410508,0.420982,0.417387,0.003595,0.010474,1.0,1.0,-0.705156
full_raw_proxy,2,acquisition,1200,1200,0.95,0.05,0.441333,0.463333,0.533667,0.753046,0.466333,0.533667,0.0,0.394771,0.416426,0.410308,0.006118,0.021655,1.0,1.0,-1.0
full_raw_proxy,2,acquisition,1300,1300,0.95,0.05,0.498,0.52,0.483667,0.754055,0.516333,0.483667,0.0,0.397118,0.42404,0.418262,0.005778,0.026922,1.0,1.0,-1.0
full_raw_proxy,2,acquisition,1400,1400,0.95,0.05,0.488,0.51,0.494333,0.754073,0.505667,0.446,0.048333,0.394183,0.419773,0.416355,0.003417,0.025589,1.0,1.0,-0.902225
full_raw_proxy,2,acquisition,1500,1500,0.95,0.05,0.454667,0.476667,0.512333,0.756378,0.487667,0.512333,0.0,0.374932,0.41358,0.40943,0.00415,0.038648,1.0,1.0,-1.0
full_raw_proxy,2,acquisition,1600,1600,0.95,0.05,0.504667,0.526667,0.475667,0.755124,0.524333,0.475667,0.0,0.387182,0.420581,0.41442,0.006161,0.033399,1.0,1.0,-1.0
full_raw_proxy,2,acquisition,1700,1700,0.95,0.05,0.441333,0.463333,0.623667,0.758496,0.376333,0.422,0.201667,0.366224,0.417161,0.412463,0.004698,0.050937,0.799575,0.799575,-0.797229
full_raw_proxy,2,acquisition,1800,1800,0.95,0.05,0.451333,0.473333,0.519,0.758574,0.481,0.309333,0.209667,0.368129,0.418767,0.415353,0.003415,0.050638,1.0,1.0,-0.596018
full_raw_proxy,2,acquisition,1900,1900,0.95,0.05,0.421333,0.443333,0.547333,0.759971,0.452667,0.329333,0.218,0.355616,0.413825,0.410671,0.003154,0.058209,1.0,1.0,-0.601705
full_raw_proxy,2,acquisition,2000,2000,0.95,0.05,0.464667,0.486667,0.606,0.759569,0.394,0.356,0.25,0.370979,0.42948,0.423101,0.006379,0.058501,0.798649,0.798649,-0.702632
full_raw_proxy,2,acquisition,2100,2100,0.95,0.05,0.488,0.51,0.493,0.759625,0.507,0.442667,0.050333,0.371144,0.430829,0.423206,0.007623,0.059685,1.0,1.0,-0.897904
full_raw_proxy,2,acquisition,2200,2200,0.95,0.05,0.478,0.5,0.501667,0.761122,0.498333,0.501667,0.0,0.364491,0.433838,0.424213,0.009626,0.069347,1.0,1.0,-1.0
full_raw_proxy,2,acquisition,2300,2300,0.95,0.05,0.491333,0.513333,0.480333,0.759639,0.519667,0.338667,0.141667,0.371048,0.431003,0.423569,0.007434,0.059954,1.0,1.0,-0.705066
full_raw_proxy,2,acquisition,2400,2400,0.95,0.05,0.491333,0.513333,0.487,0.760716,0.513,0.340667,0.146333,0.362032,0.428582,0.420857,0.007725,0.06655,1.0,1.0,-0.699521
full_raw_proxy,2,acquisition,2500,2500,0.95,0.05,0.464667,0.486667,0.658667,0.763414,0.341333,0.553,0.105667,0.34447,0.427301,0.417826,0.009475,0.082831,0.702814,0.702814,-0.49737
full_raw_proxy,2,acquisition,2600,2600,0.95,0.05,0.481333,0.503333,0.594333,0.763352,0.405667,0.296667,0.297667,0.345751,0.425982,0.420295,0.005687,0.080231,0.801185,0.801185,-0.600945
full_raw_proxy,2,acquisition,2700,2700,0.95,0.05,0.488,0.51,0.487333,0.762853,0.512667,0.293667,0.193667,0.347152,0.425693,0.418884,0.006809,0.078541,1.0,1.0,-0.602599
full_raw_proxy,2,acquisition,2800,2800,0.95,0.05,0.474667,0.496667,0.501667,0.763717,0.498333,0.251,0.250667,0.339176,0.420668,0.41701,0.003657,0.081492,1.0,1.0,-0.500332
full_raw_proxy,2,acquisition,2900,2900,0.95,0.05,0.488,0.51,0.491667,0.765317,0.508333,0.196,0.295667,0.3281,0.418938,0.41467,0.004268,0.090838,1.0,1.0,-0.398644
full_raw_proxy,2,acquisition,3000,3000,0.95,0.05,0.444667,0.466667,0.534333,0.767772,0.465667,0.268,0.266333,0.29833,0.402503,0.39923,0.003274,0.104173,1.0,1.0,-0.50156
full_raw_proxy,2,reversal,1,3001,0.05,0.95,0.468,0.49,0.493,0.765956,0.507,0.195667,0.297333,0.312698,0.406416,0.403542,0.002875,0.093718,1.0,1.0,-0.39689
full_raw_proxy,2,reversal,100,3100,0.05,0.95,0.411333,0.433333,0.437667,0.762124,0.562333,0.131667,0.306,0.331216,0.401192,0.401897,-0.000705,0.069976,1.0,1.0,-0.300838
full_raw_proxy,2,reversal,200,3200,0.05,0.95,0.504667,0.526667,0.715,0.766592,0.285,0.355,0.36,0.292407,0.389935,0.386093,0.003842,0.097529,0.595819,0.595819,-0.09942
full_raw_proxy,2,reversal,300,3300,0.05,0.95,0.468,0.49,0.794,0.765511,0.206,0.495333,0.298667,0.295732,0.386733,0.382576,0.004156,0.091001,0.403394,0.403394,-0.19589
full_raw_proxy,2,reversal,400,3400,0.05,0.95,0.461333,0.483333,0.794667,0.764136,0.205333,0.395667,0.399,0.297483,0.37896,0.376112,0.002847,0.081477,0.397933,0.397933,-0.188849
full_raw_proxy,2,reversal,500,3500,0.05,0.95,0.474667,0.496667,0.798667,0.762217,0.201333,0.396667,0.402,0.295569,0.365006,0.362868,0.002138,0.069437,0.40213,0.40213,-0.398392
full_raw_proxy,2,reversal,600,3600,0.05,0.95,0.428,0.45,0.836667,0.759235,0.163333,0.465,0.371667,0.313942,0.367059,0.363603,0.003456,0.053118,0.299878,0.299878,-0.794084
full_raw_proxy,2,reversal,700,3700,0.05,0.95,0.508,0.53,0.807,0.756778,0.193,0.573333,0.233667,0.31621,0.360162,0.349708,0.010455,0.043953,0.202161,0.202161,-0.699677
full_raw_proxy,2,reversal,800,3800,0.05,0.95,0.424667,0.446667,0.753667,0.754114,0.246333,0.480333,0.273333,0.339822,0.370187,0.358427,0.011759,0.030365,-0.102489,0.102489,-0.399654
full_raw_proxy,2,reversal,900,3900,0.05,0.95,0.524667,0.546667,0.787,0.752519,0.213,0.600667,0.186333,0.355024,0.38483,0.361332,0.023498,0.029805,-0.399375,0.399375,8.9e-05
full_raw_proxy,2,reversal,1000,4000,0.05,0.95,0.434667,0.456667,0.676,0.754908,0.324,0.459667,0.216333,0.370375,0.415641,0.389142,0.026499,0.045265,-0.703838,0.703838,0.302973
full_raw_proxy,2,reversal,1100,4100,0.05,0.95,0.481333,0.503333,0.552,0.755531,0.448,0.302,0.25,0.386662,0.438128,0.408503,0.029625,0.051466,-0.896,0.896,0.396
full_raw_proxy,2,reversal,1200,4200,0.05,0.95,0.508,0.53,0.526667,0.754849,0.473333,0.145333,0.381333,0.3993,0.444643,0.420349,0.024294,0.045343,-0.898734,0.898734,0.0931
full_raw_proxy,2,reversal,1300,4300,0.05,0.95,0.494667,0.516667,0.588333,0.75742,0.411667,0.103667,0.484667,0.392956,0.454305,0.42856,0.025744,0.061349,-0.798836,0.798836,-0.201164
full_raw_proxy,2,reversal,1400,4400,0.05,0.95,0.471333,0.493333,0.607333,0.761377,0.392667,0.098,0.509333,0.369795,0.449636,0.430519,0.019117,0.079841,-0.800272,0.800272,-0.199728
full_raw_proxy,2,reversal,1500,4500,0.05,0.95,0.514667,0.536667,0.628333,0.761482,0.371667,0.158667,0.469667,0.355228,0.440594,0.415886,0.024708,0.085366,-0.700817,0.700817,-0.299183
full_raw_proxy,2,extinction,1,4501,0.5,0.5,0.508,0.53,0.645333,0.762795,0.354667,0.151333,0.494,0.348394,0.43965,0.417139,0.022512,0.091257,-0.700922,0.700922,-0.299078
full_raw_proxy,2,extinction,100,4600,0.5,0.5,0.448,0.47,0.652,0.766584,0.348,0.144667,0.507333,0.311476,0.420904,0.404515,0.016389,0.109429,-0.70636,0.70636,-0.29364
full_raw_proxy,2,extinction,200,4700,0.5,0.5,0.374667,0.396667,0.645333,0.767011,0.354667,0.151333,0.494,0.295139,0.401883,0.393844,0.00804,0.106745,-0.700922,0.700922,-0.299078
full_raw_proxy,2,extinction,300,4800,0.5,0.5,0.504667,0.526667,0.698667,0.769098,0.301333,0.195,0.503667,0.272133,0.392663,0.381498,0.011166,0.12053,-0.607119,0.607119,-0.392881
full_raw_proxy,2,extinction,400,4900,0.5,0.5,0.498,0.52,0.751,0.77203,0.249,0.236333,0.514667,0.244839,0.378597,0.371691,0.006906,0.133758,-0.513049,0.513049,-0.486951
full_raw_proxy,2,extinction,500,5000,0.5,0.5,0.508,0.53,0.750333,0.770773,0.249667,0.243,0.507333,0.239464,0.366083,0.357669,0.008414,0.126619,-0.506766,0.506766,-0.493234
full_raw_proxy,2,extinction,600,5100,0.5,0.5,0.514667,0.536667,0.657,0.768492,0.343,0.140333,0.516667,0.251019,0.355841,0.359224,-0.003383,0.104822,-0.709655,0.709655,-0.290345
full_raw_proxy,2,extinction,700,5200,0.5,0.5,0.474667,0.496667,0.599,0.766048,0.401,0.101333,0.497667,0.263427,0.351862,0.357394,-0.005533,0.088434,-0.798275,0.798275,-0.201725
full_raw_proxy,2,extinction,800,5300,0.5,0.5,0.528,0.55,0.596,0.763186,0.404,0.102333,0.493667,0.274965,0.347426,0.351254,-0.003828,0.072461,-0.797893,0.797893,-0.202107
full_raw_proxy,2,extinction,900,5400,0.5,0.5,0.514667,0.536667,0.61,0.762851,0.39,0.097667,0.512333,0.272162,0.339274,0.347349,-0.008076,0.067112,-0.799727,0.799727,-0.200273
full_raw_proxy,2,extinction,1000,5500,0.5,0.5,0.521333,0.543333,0.494667,0.759995,0.505333,0.0,0.494667,0.282758,0.333973,0.341492,-0.007519,0.051214,-1.0,1.0,0.0
full_raw_proxy,2,extinction,1100,5600,0.5,0.5,0.468,0.49,0.592,0.759156,0.408,0.099333,0.492667,0.282742,0.328649,0.33647,-0.007821,0.045908,-0.804205,0.804205,-0.195795
full_raw_proxy,2,extinction,1200,5700,0.5,0.5,0.468,0.49,0.611667,0.758901,0.388333,0.102667,0.509,0.281041,0.324598,0.333503,-0.008905,0.043557,-0.790903,0.790903,-0.209097
full_raw_proxy,2,extinction,1300,5800,0.5,0.5,0.454667,0.476667,0.588667,0.757275,0.411333,0.097667,0.491,0.289693,0.323808,0.333288,-0.009481,0.034115,-0.80812,0.80812,-0.19188
full_raw_proxy,2,extinction,1400,5900,0.5,0.5,0.508,0.53,0.659667,0.758287,0.340333,0.157,0.502667,0.28067,0.32316,0.328227,-0.005068,0.04249,-0.684316,0.684316,-0.315684
full_raw_proxy,2,extinction,1500,6000,0.5,0.5,0.511333,0.533333,0.696,0.758286,0.304,0.148333,0.547667,0.277523,0.319248,0.325343,-0.006095,0.041725,-0.609626,0.609626,-0.29746
full_raw_proxy,3,acquisition,1,1,0.95,0.05,-0.022,0.0,1.0,0.756594,0.0,0.748333,0.251667,-0.026563,0.03108,-0.0026,0.03368,0.057643,0.0,0.0,0.505017
full_raw_proxy,3,acquisition,100,100,0.95,0.05,0.464667,0.486667,0.402,0.74523,0.598,0.0,0.402,0.082774,0.061642,0.056357,0.005285,-0.021132,0.194445,0.194445,0.0
full_raw_proxy,3,acquisition,200,200,0.95,0.05,0.444667,0.466667,0.458333,0.746758,0.541667,0.0,0.458333,0.153431,0.13836,0.136275,0.002086,-0.01507,0.296288,0.296288,0.0
full_raw_proxy,3,acquisition,300,300,0.95,0.05,0.451333,0.473333,0.508,0.746869,0.492,0.0,0.508,0.232299,0.216572,0.216653,-8.2e-05,-0.015727,0.404163,0.404163,0.0
full_raw_proxy,3,acquisition,400,400,0.95,0.05,0.494667,0.516667,0.493,0.746792,0.507,0.0,0.493,0.313078,0.296863,0.29734,-0.000477,-0.016215,0.408672,0.408672,0.0
full_raw_proxy,3,acquisition,500,500,0.95,0.05,0.471333,0.493333,0.404,0.747826,0.596,0.0,0.404,0.367696,0.357548,0.357178,0.000369,-0.010148,0.796844,0.796844,0.0
full_raw_proxy,3,acquisition,600,600,0.95,0.05,0.498,0.52,0.430667,0.749221,0.569333,0.094333,0.336333,0.408482,0.406463,0.404738,0.001725,-0.002018,0.900976,0.900976,-0.19735
full_raw_proxy,3,acquisition,700,700,0.95,0.05,0.494667,0.516667,0.433667,0.749796,0.566333,0.048333,0.385333,0.435569,0.435917,0.435145,0.000772,0.000348,0.896623,0.896623,-0.099931
full_raw_proxy,3,acquisition,800,800,0.95,0.05,0.451333,0.473333,0.526667,0.752014,0.473333,0.103667,0.423,0.428501,0.440808,0.439842,0.000966,0.012307,1.0,1.0,-0.196835
full_raw_proxy,3,acquisition,900,900,0.95,0.05,0.464667,0.486667,0.514667,0.751311,0.485333,0.0,0.514667,0.433759,0.437975,0.443626,-0.005651,0.004215,1.0,1.0,0.0
full_raw_proxy,3,acquisition,1000,1000,0.95,0.05,0.464667,0.486667,0.513667,0.752595,0.486333,0.050667,0.463,0.429147,0.443251,0.444595,-0.001344,0.014104,1.0,1.0,-0.098637
full_raw_proxy,3,acquisition,1100,1100,0.95,0.05,0.514667,0.536667,0.472667,0.751703,0.527333,0.239667,0.233,0.435031,0.44606,0.444879,0.001181,0.011029,1.0,1.0,-0.507052
full_raw_proxy,3,acquisition,1200,1200,0.95,0.05,0.461333,0.483333,0.517333,0.753139,0.482667,0.259,0.258333,0.4218,0.440457,0.439664,0.000793,0.018657,1.0,1.0,-0.500644
full_raw_proxy,3,acquisition,1300,1300,0.95,0.05,0.428,0.45,0.543667,0.754422,0.456333,0.109667,0.434,0.40685,0.429527,0.433121,-0.003594,0.022677,1.0,1.0,-0.201717
full_raw_proxy,3,acquisition,1400,1400,0.95,0.05,0.501333,0.523333,0.48,0.753896,0.52,0.195667,0.284333,0.412228,0.434133,0.434736,-0.000604,0.021904,1.0,1.0,-0.407639
full_raw_proxy,3,acquisition,1500,1500,0.95,0.05,0.521333,0.543333,0.458,0.754078,0.542,0.23,0.228,0.407234,0.430904,0.430459,0.000445,0.023669,1.0,1.0,-0.502183
full_raw_proxy,3,acquisition,1600,1600,0.95,0.05,0.441333,0.463333,0.574333,0.757806,0.425667,0.159333,0.415,0.374806,0.417286,0.41908,-0.001795,0.04248,0.905674,0.905674,-0.300629
full_raw_proxy,3,acquisition,1700,1700,0.95,0.05,0.521333,0.543333,0.464,0.755593,0.536,0.235667,0.228333,0.384409,0.417481,0.415627,0.001854,0.033072,1.0,1.0,-0.507902
full_raw_proxy,3,acquisition,1800,1800,0.95,0.05,0.481333,0.503333,0.499333,0.756085,0.500667,0.299,0.200333,0.378207,0.415849,0.411452,0.004397,0.037642,1.0,1.0,-0.598798
full_raw_proxy,3,acquisition,1900,1900,0.95,0.05,0.468,0.49,0.519667,0.758547,0.480333,0.260667,0.259,0.364081,0.415759,0.410612,0.005147,0.051678,1.0,1.0,-0.501604
full_raw_proxy,3,acquisition,2000,2000,0.95,0.05,0.444667,0.466667,0.622667,0.760249,0.377333,0.208667,0.414,0.353308,0.4128,0.410067,0.002733,0.059492,0.797745,0.797745,-0.395952
full_raw_proxy,3,acquisition,2100,2100,0.95,0.05,0.451333,0.473333,0.616333,0.761123,0.383667,0.157667,0.458667,0.345948,0.40813,0.408778,-0.000647,0.062182,0.80265,0.80265,-0.302043
full_raw_proxy,3,acquisition,2200,2200,0.95,0.05,0.474667,0.496667,0.5,0.760378,0.5,0.101333,0.398667,0.348636,0.40611,0.40782,-0.00171,0.057474,1.0,1.0,-0.202667
full_raw_proxy,3,acquisition,2300,2300,0.95,0.05,0.514667,0.536667,0.514333,0.759419,0.485667,0.142333,0.372,0.354657,0.407924,0.408622,-0.000698,0.053267,0.905531,0.905531,-0.306973
full_raw_proxy,3,acquisition,2400,2400,0.95,0.05,0.501333,0.523333,0.484,0.760582,0.516,0.145,0.339,0.345398,0.405376,0.406087,-0.000711,0.059978,1.0,1.0,-0.299587
full_raw_proxy,3,acquisition,2500,2500,0.95,0.05,0.511333,0.533333,0.465333,0.760292,0.534667,0.093,0.372333,0.346087,0.404345,0.405564,-0.001219,0.058258,1.0,1.0,-0.199857
full_raw_proxy,3,acquisition,2600,2600,0.95,0.05,0.451333,0.473333,0.52,0.763098,0.48,0.102333,0.417667,0.327585,0.403122,0.402236,0.000886,0.075537,1.0,1.0,-0.196795
full_raw_proxy,3,acquisition,2700,2700,0.95,0.05,0.514667,0.536667,0.52,0.762423,0.48,0.0,0.52,0.332637,0.404675,0.404146,0.000529,0.072039,0.901691,0.901691,0.0
full_raw_proxy,3,acquisition,2800,2800,0.95,0.05,0.431333,0.453333,0.636667,0.766917,0.363333,0.366667,0.27,0.299665,0.39943,0.395378,0.004053,0.099766,0.79912,0.79912,-0.30401
full_raw_proxy,3,acquisition,2900,2900,0.95,0.05,0.468,0.49,0.560667,0.76578,0.439333,0.152,0.408667,0.308909,0.400585,0.399786,0.0008,0.091676,0.902122,0.902122,-0.105501
full_raw_proxy,3,acquisition,3000,3000,0.95,0.05,0.501333,0.523333,0.526,0.764441,0.474,0.047,0.479,0.323335,0.407516,0.407821,-0.000305,0.084181,0.901141,0.901141,-0.099156
full_raw_proxy,3,reversal,1,3001,0.05,0.95,0.484667,0.506667,0.557667,0.766147,0.442333,0.052333,0.505333,0.310216,0.40345,0.404462,-0.001012,0.093235,0.899661,0.899661,-0.102951
full_raw_proxy,3,reversal,100,3100,0.05,0.95,0.478,0.5,0.600667,0.76622,0.399333,0.05,0.550667,0.312922,0.406665,0.408068,-0.001403,0.093744,0.795485,0.795485,-0.100402
full_raw_proxy,3,reversal,200,3200,0.05,0.95,0.451333,0.473333,0.69,0.767035,0.31,0.103333,0.586667,0.310419,0.408177,0.409683,-0.001506,0.097758,0.597686,0.597686,0.199229
full_raw_proxy,3,reversal,300,3300,0.05,0.95,0.484667,0.506667,0.699333,0.766386,0.300667,0.152,0.547333,0.306497,0.400503,0.401061,-0.000557,0.094007,0.599734,0.599734,0.303191
